0.00429	-1.00000	0.00429	-1.00000
0.00431	-1.00000	0.00431	-1.00000
0.00433	-1.00000	0.00433	-1.00000
0.00435	-1.00000	0.00435	-1.00000
0.00438	-1.00000	0.00438	-1.00000
0.00440	-1.00000	0.00440	-1.00000
0.00442	-1.00000	0.00442	-1.00000
0.00444	-0.92654	0.00444	-0.92651
0.00447	-0.63007	0.00447	-0.63007
0.00449	-0.37277	0.00449	-0.37277
0.00451	-0.28769	0.00451	-0.28769
0.00454	-0.39484	0.00454	-0.39487
0.00456	-0.58850	0.00456	-0.58850
0.00458	-0.72162	0.00458	-0.72165
0.00460	-0.72260	0.00460	-0.72260
0.00463	-0.64203	0.00463	-0.64200
0.00465	-0.58133	0.00465	-0.58133
0.00467	-0.59283	0.00467	-0.59280
0.00469	-0.64163	0.00469	-0.64160
0.00472	-0.64877	0.00472	-0.64877
0.00474	-0.57751	0.00474	-0.57748
0.00476	-0.46512	0.00476	-0.46509
0.00478	-0.37466	0.00478	-0.37466
0.00481	-0.33069	0.00481	-0.33069
0.00483	-0.30069	0.00483	-0.30069
0.00485	-0.23743	0.00485	-0.23743
0.00488	-0.13147	0.00488	-0.13147
0.00490	-0.01752	0.00490	-0.01752
0.00492	0.08075	0.00492	0.08075
0.00494	0.19025	0.00494	0.19022
0.00497	0.36337	0.00497	0.36340
0.00499	0.60449	0.00499	0.60449
0.00501	0.82547	0.00501	0.82550
0.00503	0.88263	0.00503	0.88266
0.00506	0.68591	0.00506	0.68594
0.00508	0.28427	0.00508	0.28427
0.00510	-0.15790	0.00510	-0.15790
0.00512	-0.47150	0.00512	-0.47156
0.00515	-0.58969	0.00515	-0.58969
0.00517	-0.56659	0.00517	-0.56659
0.00519	-0.50595	0.00519	-0.50592
0.00522	-0.46432	0.00522	-0.46436
0.00524	-0.43167	0.00524	-0.43167
0.00526	-0.38065	0.00526	-0.38065
0.00528	-0.32104	0.00528	-0.32104
0.00531	-0.30341	0.00531	-0.30344
0.00533	-0.36014	0.00533	-0.36014
0.00535	-0.45639	0.00535	-0.45639
0.00537	-0.51138	0.00537	-0.51135
0.00540	-0.46753	0.00540	-0.46753
0.00542	-0.34244	0.00542	-0.34241
0.00544	-0.21179	0.00544	-0.21182
0.00546	-0.13452	0.00546	-0.13449
0.00549	-0.09836	0.00549	-0.09836
0.00551	-0.04175	0.00551	-0.04175
0.00553	0.07306	0.00553	0.07309
0.00556	0.20926	0.00556	0.20926
0.00558	0.28159	0.00558	0.28159
0.00560	0.23483	0.00560	0.23486
0.00562	0.10132	0.00562	0.10132
0.00565	-0.02484	0.00565	-0.02481
0.00567	-0.06320	0.00567	-0.06320
0.00569	-0.00406	0.00569	-0.00406
0.00571	0.10150	0.00571	0.10150
0.00574	0.21069	0.00574	0.21069
0.00576	0.32928	0.00576	0.32928
0.00578	0.48624	0.00578	0.48621
0.00580	0.68338	0.00580	0.68338
0.00583	0.86469	0.00583	0.86469
0.00585	0.95438	0.00585	0.95438
0.00587	0.93716	0.00587	0.93716
0.00590	0.87561	0.00590	0.87564
0.00592	0.85669	0.00592	0.85669
0.00594	0.91251	0.00594	0.91254
0.00596	0.97736	0.00596	0.97733
0.00599	0.94977	0.00599	0.94977
0.00601	0.79443	0.00601	0.79443
0.00603	0.58157	0.00603	0.58160
0.00605	0.43442	0.00605	0.43439
0.00608	0.41959	0.00608	0.41956
0.00610	0.47934	0.00610	0.47934
0.00612	0.47852	0.00612	0.47852
0.00615	0.32034	0.00615	0.32031
0.00617	0.03262	0.00617	0.03265
0.00619	-0.24744	0.00619	-0.24744
0.00621	-0.37863	0.00621	-0.37863
0.00624	-0.31497	0.00624	-0.31494
0.00626	-0.12646	0.00626	-0.12650
0.00628	0.06863	0.00628	0.06860
0.00630	0.18866	0.00630	0.18869
0.00633	0.22397	0.00633	0.22394
0.00635	0.20697	0.00635	0.20700
0.00637	0.16428	0.00637	0.16428
0.00639	0.09842	0.00639	0.09842
0.00642	0.00549	0.00642	0.00543
0.00644	-0.09918	0.00644	-0.09918
0.00646	-0.18173	0.00646	-0.18173
0.00649	-0.21356	0.00649	-0.21356
0.00651	-0.19308	0.00651	-0.19308
0.00653	-0.13950	0.00653	-0.13953
0.00655	-0.06433	0.00655	-0.06430
0.00658	0.03943	0.00658	0.03946
0.00660	0.18488	0.00660	0.18484
0.00662	0.36743	0.00662	0.36743
0.00664	0.54974	0.00664	0.54971
0.00667	0.67908	0.00667	0.67905
0.00669	0.72580	0.00669	0.72583
0.00671	0.69592	0.00671	0.69592
0.00673	0.62302	0.00673	0.62302
0.00676	0.54468	0.00676	0.54468
0.00678	0.47815	0.00678	0.47818
0.00680	0.42191	0.00680	0.42194
0.00683	0.36838	0.00683	0.36838
0.00685	0.30807	0.00685	0.30804
0.00687	0.22888	0.00687	0.22891
0.00689	0.11807	0.00689	0.11807
0.00692	-0.02960	0.00692	-0.02957
0.00694	-0.19702	0.00694	-0.19702
0.00696	-0.34219	0.00696	-0.34222
0.00698	-0.41791	0.00698	-0.41794
0.00701	-0.40286	0.00701	-0.40283
0.00703	-0.31482	0.00703	-0.31482
0.00705	-0.20248	0.00705	-0.20251
0.00707	-0.11627	0.00707	-0.11627
0.00710	-0.08167	0.00710	-0.08170
0.00712	-0.09387	0.00712	-0.09384
0.00714	-0.12866	0.00714	-0.12866
0.00717	-0.15646	0.00717	-0.15649
0.00719	-0.15497	0.00719	-0.15494
0.00721	-0.11429	0.00721	-0.11429
0.00723	-0.04675	0.00723	-0.04675
0.00726	0.01068	0.00726	0.01068
0.00728	0.01248	0.00728	0.01248
0.00730	-0.06808	0.00730	-0.06805
0.00732	-0.21136	0.00732	-0.21136
0.00735	-0.35294	0.00735	-0.35294
0.00737	-0.42648	0.00737	-0.42648
0.00739	-0.40924	0.00739	-0.40927
0.00741	-0.34048	0.00741	-0.34052
0.00744	-0.29477	0.00744	-0.29477
0.00746	-0.32108	0.00746	-0.32108
0.00748	-0.40588	0.00748	-0.40585
0.00751	-0.48752	0.00751	-0.48752
0.00753	-0.50308	0.00753	-0.50308
0.00755	-0.43414	0.00755	-0.43414
0.00757	-0.31311	0.00757	-0.31314
0.00760	-0.18851	0.00760	-0.18851
0.00762	-0.09216	0.00762	-0.09216
0.00764	-0.02945	0.00764	-0.02945
0.00766	0.00430	0.00766	0.00430
0.00769	0.00455	0.00769	0.00455
0.00771	-0.03644	0.00771	-0.03644
0.00773	-0.11734	0.00773	-0.11734
0.00776	-0.22156	0.00776	-0.22150
0.00778	-0.32562	0.00778	-0.32559
0.00780	-0.42392	0.00780	-0.42392
0.00782	-0.52869	0.00782	-0.52869
0.00785	-0.64407	0.00785	-0.64407
0.00787	-0.75085	0.00787	-0.75085
0.00789	-0.80826	0.00789	-0.80829
0.00791	-0.78354	0.00791	-0.78357
0.00794	-0.68796	0.00794	-0.68793
0.00796	-0.56964	0.00796	-0.56964
0.00798	-0.47040	0.00798	-0.47037
0.00800	-0.38864	0.00800	-0.38864
0.00803	-0.28046	0.00803	-0.28049
0.00805	-0.10211	0.00805	-0.10208
0.00807	0.13818	0.00807	0.13821
0.00810	0.37363	0.00810	0.37360
0.00812	0.52747	0.00812	0.52750
0.00814	0.56955	0.00814	0.56955
0.00816	0.52994	0.00816	0.52994
0.00819	0.46490	0.00819	0.46494
0.00821	0.40253	0.00821	0.40253
0.00823	0.32230	0.00823	0.32230
0.00825	0.19080	0.00825	0.19083
0.00828	0.01074	0.00828	0.01074
0.00830	-0.16470	0.00830	-0.16470
0.00832	-0.26782	0.00832	-0.26779
0.00834	-0.26904	0.00834	-0.26904
0.00837	-0.19998	0.00837	-0.19998
0.00839	-0.12369	0.00839	-0.12366
0.00841	-0.08221	0.00841	-0.08221
0.00844	-0.07098	0.00844	-0.07095
0.00846	-0.05737	0.00846	-0.05737
0.00848	-0.01950	0.00848	-0.01950
0.00850	0.03433	0.00850	0.03433
0.00853	0.07971	0.00853	0.07971
0.00855	0.10550	0.00855	0.10550
0.00857	0.12299	0.00857	0.12296
0.00859	0.14651	0.00859	0.14651
0.00862	0.17065	0.00862	0.17065
0.00864	0.17130	0.00864	0.17130
0.00866	0.12949	0.00866	0.12949
0.00868	0.05301	0.00868	0.05301
0.00871	-0.02817	0.00871	-0.02817
0.00873	-0.09125	0.00873	-0.09122
0.00875	-0.14023	0.00875	-0.14023
0.00878	-0.19321	0.00878	-0.19321
0.00880	-0.24829	0.00880	-0.24829
0.00882	-0.26941	0.00882	-0.26941
0.00884	-0.21097	0.00884	-0.21097
0.00887	-0.06229	0.00887	-0.06226
0.00889	0.12708	0.00889	0.12708
0.00891	0.27829	0.00891	0.27829
0.00893	0.34982	0.00893	0.34985
0.00896	0.37000	0.00896	0.37003
0.00898	0.41150	0.00898	0.41150
0.00900	0.52496	0.00900	0.52499
0.00902	0.68069	0.00902	0.68069
0.00905	0.78876	0.00905	0.78876
0.00907	0.77579	0.00907	0.77582
0.00909	0.64651	0.00909	0.64655
0.00912	0.49170	0.00912	0.49167
0.00914	0.41876	0.00914	0.41876
0.00916	0.46683	0.00916	0.46683
0.00918	0.58340	0.00918	0.58340
0.00921	0.66635	0.00921	0.66635
0.00923	0.63998	0.00923	0.63998
0.00925	0.50934	0.00925	0.50931
0.00927	0.34296	0.00927	0.34299
0.00930	0.22360	0.00930	0.22360
0.00932	0.20001	0.00932	0.19998
0.00934	0.26651	0.00934	0.26648
0.00937	0.38480	0.00937	0.38480
0.00939	0.50760	0.00939	0.50760
0.00941	0.59476	0.00941	0.59476
0.00943	0.63138	0.00943	0.63135
0.00946	0.62735	0.00946	0.62735
0.00948	0.61224	0.00948	0.61224
0.00950	0.62070	0.00950	0.62073
0.00952	0.66016	0.00952	0.66016
0.00955	0.69202	0.00955	0.69205
0.00957	0.65140	0.00957	0.65140
0.00959	0.48920	0.00959	0.48920
0.00961	0.21561	0.00961	0.21561
0.00964	-0.09183	0.00964	-0.09183
0.00966	-0.33151	0.00966	-0.33151
0.00968	-0.44202	0.00968	-0.44205
0.00971	-0.43393	0.00971	-0.43396
0.00973	-0.37256	0.00973	-0.37256
0.00975	-0.33008	0.00975	-0.33005
0.00977	-0.33725	0.00977	-0.33725
0.00980	-0.37555	0.00980	-0.37555
0.00982	-0.40427	0.00982	-0.40424
0.00984	-0.39035	0.00984	-0.39035
0.00986	-0.32138	0.00986	-0.32138
0.00989	-0.20319	0.00989	-0.20319
0.00991	-0.05093	0.00991	-0.05096
0.00993	0.11069	0.00993	0.11069
0.00995	0.24570	0.00995	0.24570
0.00998	0.31638	0.00998	0.31641
0.01000	0.30682	0.01000	0.30685
0.01002	0.23712	0.01002	0.23715
0.01005	0.15393	0.01005	0.15393
0.01007	0.09979	0.01007	0.09979
0.01009	0.08328	0.01009	0.08322
0.01011	0.07486	0.01011	0.07486
0.01014	0.03632	0.01014	0.03635
0.01016	-0.04495	0.01016	-0.04495
0.01018	-0.14307	0.01018	-0.14307
0.01020	-0.21332	0.01020	-0.21332
0.01023	-0.22223	0.01023	-0.22220
0.01025	-0.16458	0.01025	-0.16458
0.01027	-0.05917	0.01027	-0.05917
0.01029	0.07080	0.01029	0.07083
0.01032	0.20645	0.01032	0.20645
0.01034	0.32684	0.01034	0.32684
0.01036	0.40683	0.01036	0.40686
0.01039	0.42584	0.01039	0.42587
0.01041	0.38235	0.01041	0.38239
0.01043	0.30475	0.01043	0.30472
0.01045	0.23529	0.01045	0.23529
0.01048	0.19937	0.01048	0.19937
0.01050	0.18915	0.01050	0.18912
0.01052	0.17380	0.01052	0.17380
0.01054	0.12939	0.01054	0.12943
0.01057	0.06143	0.01057	0.06143
0.01059	-0.00281	0.01059	-0.00281
0.01061	-0.04504	0.01061	-0.04501
0.01063	-0.07617	0.01063	-0.07617
0.01066	-0.12518	0.01066	-0.12521
0.01068	-0.21252	0.01068	-0.21255
0.01070	-0.32413	0.01070	-0.32413
0.01073	-0.42194	0.01073	-0.42194
0.01075	-0.48349	0.01075	-0.48349
0.01077	-0.52011	0.01077	-0.52011
0.01079	-0.56665	0.01079	-0.56662
0.01082	-0.64725	0.01082	-0.64722
0.01084	-0.73904	0.01084	-0.73904
0.01086	-0.79248	0.01086	-0.79251
0.01088	-0.77844	0.01088	-0.77847
0.01091	-0.71765	0.01091	-0.71762
0.01093	-0.67905	0.01093	-0.67905
0.01095	-0.72214	0.01095	-0.72214
0.01098	-0.83923	0.01098	-0.83926
0.01100	-0.95840	0.01100	-0.95840
0.01102	-0.98941	0.01102	-0.98941
0.01104	-0.89035	0.01104	-0.89035
0.01107	-0.70282	0.01107	-0.70282
0.01109	-0.51434	0.01109	-0.51434
0.01111	-0.39453	0.01111	-0.39453
0.01113	-0.35242	0.01113	-0.35242
0.01116	-0.33923	0.01116	-0.33923
0.01118	-0.29855	0.01118	-0.29852
0.01120	-0.21167	0.01120	-0.21164
0.01122	-0.10550	0.01122	-0.10550
0.01125	-0.02582	0.01125	-0.02582
0.01127	-0.00037	0.01127	-0.00037
0.01129	-0.02094	0.01129	-0.02097
0.01132	-0.05377	0.01132	-0.05380
0.01134	-0.06329	0.01134	-0.06329
0.01136	-0.02972	0.01136	-0.02972
0.01138	0.04449	0.01138	0.04449
0.01141	0.13651	0.01141	0.13651
0.01143	0.21097	0.01143	0.21097
0.01145	0.23352	0.01145	0.23355
0.01147	0.18851	0.01147	0.18851
0.01150	0.09424	0.01150	0.09424
0.01152	-0.00153	0.01152	-0.00153
0.01154	-0.04944	0.01154	-0.04944
0.01156	-0.03265	0.01156	-0.03265
0.01159	0.01959	0.01159	0.01962
0.01161	0.05478	0.01161	0.05478
0.01163	0.04028	0.01163	0.04031
0.01166	-0.00809	0.01166	-0.00806
0.01168	-0.04559	0.01168	-0.04562
0.01170	-0.04352	0.01170	-0.04349
0.01172	-0.02563	0.01172	-0.02563
0.01175	-0.06137	0.01175	-0.06137
0.01177	-0.20422	0.01177	-0.20425
0.01179	-0.43945	0.01179	-0.43942
0.01181	-0.68515	0.01181	-0.68515
0.01184	-0.84122	0.01184	-0.84125
0.01186	-0.86572	0.01186	-0.86575
0.01188	-0.80566	0.01188	-0.80566
0.01190	-0.74844	0.01190	-0.74844
0.01193	-0.75320	0.01193	-0.75320
0.01195	-0.80487	0.01195	-0.80487
0.01197	-0.82751	0.01197	-0.82755
0.01200	-0.75610	0.01200	-0.75610
0.01202	-0.58966	0.01202	-0.58966
0.01204	-0.38651	0.01204	-0.38647
0.01206	-0.21460	0.01206	-0.21460
0.01209	-0.09943	0.01209	-0.09940
0.01211	-0.00812	0.01211	-0.00812
0.01213	0.11279	0.01213	0.11282
0.01215	0.28668	0.01215	0.28668
0.01218	0.49094	0.01218	0.49094
0.01220	0.67480	0.01220	0.67480
0.01222	0.78970	0.01222	0.78970
0.01224	0.81628	0.01224	0.81628
0.01227	0.76062	0.01227	0.76062
0.01229	0.64221	0.01229	0.64221
0.01231	0.49731	0.01231	0.49728
0.01234	0.37140	0.01234	0.37140
0.01236	0.31219	0.01236	0.31219
0.01238	0.34720	0.01238	0.34720
0.01240	0.45660	0.01240	0.45660
0.01243	0.58447	0.01243	0.58447
0.01245	0.67325	0.01245	0.67325
0.01247	0.69861	0.01247	0.69858
0.01249	0.68646	0.01249	0.68646
0.01252	0.67944	0.01252	0.67944
0.01254	0.69226	0.01254	0.69226
0.01256	0.70471	0.01256	0.70468
0.01259	0.68237	0.01259	0.68237
0.01261	0.61743	0.01261	0.61743
0.01263	0.54330	0.01263	0.54327
0.01265	0.49811	0.01265	0.49814
0.01268	0.48007	0.01268	0.48004
0.01270	0.43976	0.01270	0.43976
0.01272	0.31885	0.01272	0.31885
0.01274	0.10724	0.01274	0.10724
0.01277	-0.13477	0.01277	-0.13477
0.01279	-0.31934	0.01279	-0.31934
0.01281	-0.40231	0.01281	-0.40234
0.01283	-0.41299	0.01283	-0.41296
0.01286	-0.42114	0.01286	-0.42114
0.01288	-0.46930	0.01288	-0.46930
0.01290	-0.52859	0.01290	-0.52859
0.01293	-0.52328	0.01293	-0.52328
0.01295	-0.40286	0.01295	-0.40289
0.01297	-0.18845	0.01297	-0.18845
0.01299	0.04492	0.01299	0.04501
0.01302	0.22787	0.01302	0.22787
0.01304	0.34622	0.01304	0.34622
0.01306	0.43762	0.01306	0.43759
0.01308	0.53421	0.01308	0.53421
0.01311	0.62503	0.01311	0.62503
0.01313	0.67188	0.01313	0.67191
0.01315	0.65189	0.01315	0.65189
0.01317	0.59561	0.01317	0.59561
0.01320	0.56708	0.01320	0.56708
0.01322	0.60019	0.01322	0.60019
0.01324	0.66522	0.01324	0.66522
0.01327	0.68939	0.01327	0.68939
0.01329	0.61740	0.01329	0.61740
0.01331	0.46533	0.01331	0.46533
0.01333	0.30594	0.01333	0.30588
0.01336	0.20825	0.01336	0.20825
0.01338	0.18878	0.01338	0.18881
0.01340	0.20813	0.01340	0.20813
0.01342	0.22144	0.01342	0.22144
0.01345	0.22162	0.01345	0.22165
0.01347	0.23599	0.01347	0.23599
0.01349	0.28876	0.01349	0.28879
0.01351	0.36621	0.01351	0.36618
0.01354	0.42142	0.01354	0.42142
0.01356	0.41632	0.01356	0.41635
0.01358	0.35184	0.01358	0.35187
0.01361	0.25760	0.01361	0.25760
0.01363	0.15884	0.01363	0.15891
0.01365	0.05493	0.01365	0.05490
0.01367	-0.06653	0.01367	-0.06653
0.01370	-0.19513	0.01370	-0.19516
0.01372	-0.28693	0.01372	-0.28693
0.01374	-0.29977	0.01374	-0.29977
0.01376	-0.23849	0.01376	-0.23853
0.01379	-0.16330	0.01379	-0.16333
0.01381	-0.14722	0.01381	-0.14722
0.01383	-0.21075	0.01383	-0.21078
0.01385	-0.29941	0.01385	-0.29941
0.01388	-0.32922	0.01388	-0.32925
0.01390	-0.25919	0.01390	-0.25916
0.01392	-0.12863	0.01392	-0.12863
0.01395	-0.02432	0.01395	-0.02435
0.01397	-0.00476	0.01397	-0.00476
0.01399	-0.05524	0.01399	-0.05527
0.01401	-0.10880	0.01401	-0.10873
0.01404	-0.11209	0.01404	-0.11209
0.01406	-0.07532	0.01406	-0.07535
0.01408	-0.05560	0.01408	-0.05560
0.01410	-0.09991	0.01410	-0.09995
0.01413	-0.20172	0.01413	-0.20172
0.01415	-0.30658	0.01415	-0.30655
0.01417	-0.36377	0.01417	-0.36380
0.01420	-0.36749	0.01420	-0.36749
0.01422	-0.34836	0.01422	-0.34839
0.01424	-0.33459	0.01424	-0.33459
0.01426	-0.32211	0.01426	-0.32211
0.01429	-0.28192	0.01429	-0.28189
0.01431	-0.19922	0.01431	-0.19922
0.01433	-0.09686	0.01433	-0.09686
0.01435	-0.01996	0.01435	-0.01999
0.01438	0.00110	0.01438	0.00110
0.01440	-0.02457	0.01440	-0.02451
0.01442	-0.06323	0.01442	-0.06326
0.01444	-0.09113	0.01444	-0.09116
0.01447	-0.11154	0.01447	-0.11157
0.01449	-0.14377	0.01449	-0.14377
0.01451	-0.19415	0.01451	-0.19412
0.01454	-0.24405	0.01454	-0.24405
0.01456	-0.27194	0.01456	-0.27197
0.01458	-0.27692	0.01458	-0.27695
0.01460	-0.28128	0.01460	-0.28131
0.01463	-0.30771	0.01463	-0.30771
0.01465	-0.34918	0.01465	-0.34918
0.01467	-0.37225	0.01467	-0.37228
0.01469	-0.35080	0.01469	-0.35083
0.01472	-0.29291	0.01472	-0.29291
0.01474	-0.23569	0.01474	-0.23566
0.01476	-0.20822	0.01476	-0.20819
0.01478	-0.19806	0.01478	-0.19806
0.01481	-0.16269	0.01481	-0.16272
0.01483	-0.07462	0.01483	-0.07462
0.01485	0.04120	0.01485	0.04123
0.01488	0.11722	0.01488	0.11719
0.01490	0.09909	0.01490	0.09906
0.01492	-0.00781	0.01492	-0.00784
0.01494	-0.14154	0.01494	-0.14154
0.01497	-0.23419	0.01497	-0.23422
0.01499	-0.27316	0.01499	-0.27316
